arch,dtype,state_dtype,b,sq,num_k_heads,num_v_heads,head_k_dim,head_v_dim,NUM_BLOCKS_PER_V_DIM,NUM_WARPS,WARP_THREADS_K,duration
gfx950,torch.bfloat16,torch.float32,52,1,2,8,128,128,8,4,16,14.919000000000096
gfx950,torch.bfloat16,torch.float32,53,1,2,8,128,128,8,4,16,15.239000000000033
gfx950,torch.bfloat16,torch.float32,54,1,2,8,128,128,4,4,8,15.31899999999996
gfx950,torch.bfloat16,torch.float32,55,1,2,8,128,128,4,4,8,15.359000000000151
gfx950,torch.bfloat16,torch.float32,56,1,2,8,128,128,4,4,8,15.379499999999894
gfx950,torch.bfloat16,torch.float32,57,1,2,8,128,128,8,1,16,15.83949999999993
gfx950,torch.bfloat16,torch.float32,58,1,2,8,128,128,8,1,16,16.07899999999995
gfx950,torch.bfloat16,torch.float32,59,1,2,8,128,128,8,1,16,16.279499999999985
gfx950,torch.bfloat16,torch.float32,60,1,2,8,128,128,8,1,16,16.55899999999997
gfx950,torch.bfloat16,torch.float32,61,1,2,8,128,128,8,1,16,16.89949999999999
gfx950,torch.bfloat16,torch.float32,62,1,2,8,128,128,8,1,16,16.91899999999987
gfx950,torch.bfloat16,torch.float32,63,1,2,8,128,128,8,1,16,17.119000000000028
gfx950,torch.bfloat16,torch.float32,64,1,2,8,128,128,8,1,16,17.158999999999992
gfx950,torch.bfloat16,torch.float32,65,1,2,8,128,128,8,4,16,17.499500000000012
gfx950,torch.bfloat16,torch.float32,66,1,2,8,128,128,8,4,16,17.739000000000033
gfx950,torch.bfloat16,torch.float32,67,1,2,8,128,128,8,4,16,17.960000000000036
gfx950,torch.bfloat16,torch.float32,68,1,2,8,128,128,8,2,8,18.038999999999987
gfx950,torch.bfloat16,torch.float32,69,1,2,8,128,128,8,4,16,18.199500000000057
gfx950,torch.bfloat16,torch.float32,70,1,2,8,128,128,8,4,16,18.439500000000066
gfx950,torch.bfloat16,torch.float32,71,1,2,8,128,128,4,4,8,18.45900000000006
gfx950,torch.bfloat16,torch.float32,72,1,2,8,128,128,4,4,8,18.679500000000075
gfx950,torch.bfloat16,torch.float32,73,1,2,8,128,128,8,2,8,18.879500000000007
gfx950,torch.bfloat16,torch.float32,74,1,2,8,128,128,8,4,16,19.119000000000142
gfx950,torch.bfloat16,torch.float32,75,1,2,8,128,128,8,2,8,19.259500000000003
gfx950,torch.bfloat16,torch.float32,76,1,2,8,128,128,8,2,8,19.499500000000012
gfx950,torch.bfloat16,torch.float32,77,1,2,8,128,128,8,4,16,19.63900000000001
gfx950,torch.bfloat16,torch.float32,78,1,2,8,128,128,8,4,16,19.798999999999978
gfx950,torch.bfloat16,torch.float32,79,1,2,8,128,128,8,4,16,19.93949999999984
gfx950,torch.bfloat16,torch.float32,80,1,2,8,128,128,4,4,8,20.09899999999982
gfx950,torch.bfloat16,torch.float32,81,1,2,8,128,128,8,4,16,20.298999999999978
gfx950,torch.bfloat16,torch.float32,82,1,2,8,128,128,8,4,16,20.639000000000124
gfx950,torch.bfloat16,torch.float32,83,1,2,8,128,128,8,4,16,20.679000000000087
gfx950,torch.bfloat16,torch.float32,84,1,2,8,128,128,8,2,8,20.838999999999942
gfx950,torch.bfloat16,torch.float32,85,1,2,8,128,128,8,4,16,20.97950000000003
gfx950,torch.bfloat16,torch.float32,86,1,2,8,128,128,8,4,16,21.21900000000005
gfx950,torch.bfloat16,torch.float32,87,1,2,8,128,128,8,4,16,21.45900000000006
gfx950,torch.bfloat16,torch.float32,88,1,2,8,128,128,8,4,16,21.399000000000058
gfx950,torch.bfloat16,torch.float32,89,1,2,8,128,128,8,4,16,21.519000000000062
gfx950,torch.bfloat16,torch.float32,90,1,2,8,128,128,8,4,16,21.959500000000048
gfx950,torch.bfloat16,torch.float32,91,1,2,8,128,128,8,4,16,22.039499999999975
gfx950,torch.bfloat16,torch.float32,92,1,2,8,128,128,8,4,16,22.21900000000005
gfx950,torch.bfloat16,torch.float32,93,1,2,8,128,128,8,4,16,22.419000000000096
gfx950,torch.bfloat16,torch.float32,94,1,2,8,128,128,8,2,8,22.57899999999995
gfx950,torch.bfloat16,torch.float32,95,1,2,8,128,128,8,4,16,22.638999999999953
gfx950,torch.bfloat16,torch.float32,96,1,2,8,128,128,8,4,16,22.798999999999978
gfx950,torch.bfloat16,torch.float32,97,1,2,8,128,128,8,4,16,22.960000000000036
gfx950,torch.bfloat16,torch.float32,98,1,2,8,128,128,8,4,16,23.219499999999925
gfx950,torch.bfloat16,torch.float32,99,1,2,8,128,128,8,4,16,23.379500000000064
gfx950,torch.bfloat16,torch.float32,100,1,2,8,128,128,8,2,8,23.519000000000005
gfx950,torch.bfloat16,torch.float32,101,1,2,8,128,128,8,4,16,23.720000000000027
gfx950,torch.bfloat16,torch.float32,102,1,2,8,128,128,8,2,8,23.959500000000048
gfx950,torch.bfloat16,torch.float32,103,1,2,8,128,128,8,2,8,23.899499999999875
gfx950,torch.bfloat16,torch.float32,104,1,2,8,128,128,8,2,8,24.019999999999982
gfx950,torch.bfloat16,torch.float32,105,1,2,8,128,128,8,2,8,24.319499999999948
gfx950,torch.bfloat16,torch.float32,106,1,2,8,128,128,8,2,8,24.499500000000012
gfx950,torch.bfloat16,torch.float32,107,1,2,8,128,128,8,2,8,24.639499999999998
gfx950,torch.bfloat16,torch.float32,108,1,2,8,128,128,8,2,8,24.799499999999966
gfx950,torch.bfloat16,torch.float32,109,1,2,8,128,128,8,2,8,24.899499999999875
gfx950,torch.bfloat16,torch.float32,110,1,2,8,128,128,4,4,8,25.179500000000075
gfx950,torch.bfloat16,torch.float32,111,1,2,8,128,128,8,2,8,25.259500000000003
gfx950,torch.bfloat16,torch.float32,112,1,2,8,128,128,4,4,8,25.399
gfx950,torch.bfloat16,torch.float32,113,1,2,8,128,128,8,2,8,25.679000000000087
gfx950,torch.bfloat16,torch.float32,114,1,2,8,128,128,8,2,8,25.919499999999914
gfx950,torch.bfloat16,torch.float32,115,1,2,8,128,128,8,2,8,25.939000000000078
gfx950,torch.bfloat16,torch.float32,116,1,2,8,128,128,8,2,8,26.099500000000035
gfx950,torch.bfloat16,torch.float32,117,1,2,8,128,128,8,2,8,26.45900000000006
gfx950,torch.bfloat16,torch.float32,118,1,2,8,128,128,8,2,8,26.559999999999945
gfx950,torch.bfloat16,torch.float32,119,1,2,8,128,128,8,4,16,26.67900000000003
gfx950,torch.bfloat16,torch.float32,120,1,2,8,128,128,8,2,8,26.739499999999964
gfx950,torch.bfloat16,torch.float32,121,1,2,8,128,128,8,2,8,26.95900000000006
gfx950,torch.bfloat16,torch.float32,122,1,2,8,128,128,8,2,8,27.1189999999998
gfx950,torch.bfloat16,torch.float32,123,1,2,8,128,128,8,2,8,27.23950000000002
gfx950,torch.bfloat16,torch.float32,124,1,2,8,128,128,8,2,8,27.339500000000044
gfx950,torch.bfloat16,torch.float32,125,1,2,8,128,128,8,2,8,27.599000000000103
gfx950,torch.bfloat16,torch.float32,126,1,2,8,128,128,8,2,8,27.838999999999942
gfx950,torch.bfloat16,torch.float32,127,1,2,8,128,128,8,2,8,27.91899999999987
gfx950,torch.bfloat16,torch.float32,128,1,2,8,128,128,8,2,8,28.05899999999997
gfx950,torch.bfloat16,torch.float32,1,1,4,8,128,128,8,4,16,4.579000000000065
gfx950,torch.bfloat16,torch.float32,2,1,4,8,128,128,8,4,16,4.719000000000051
gfx950,torch.bfloat16,torch.float32,3,1,4,8,128,128,8,4,16,4.579000000000008
gfx950,torch.bfloat16,torch.float32,4,1,4,8,128,128,8,4,16,4.798999999999978
gfx950,torch.bfloat16,torch.float32,5,1,4,8,128,128,8,4,16,5.1189999999999145
gfx950,torch.bfloat16,torch.float32,6,1,4,8,128,128,8,4,16,5.31899999999996
gfx950,torch.bfloat16,torch.float32,7,1,4,8,128,128,8,4,16,5.439000000000078
gfx950,torch.bfloat16,torch.float32,8,1,4,8,128,128,8,4,16,5.639000000000067
gfx950,torch.bfloat16,torch.float32,9,1,4,8,128,128,8,4,16,6.158999999999935
gfx950,torch.bfloat16,torch.float32,10,1,4,8,128,128,8,1,4,6.479000000000042
gfx950,torch.bfloat16,torch.float32,11,1,4,8,128,128,8,4,16,6.479000000000042
gfx950,torch.bfloat16,torch.float32,12,1,4,8,128,128,8,4,16,6.699000000000069
gfx950,torch.bfloat16,torch.float32,13,1,4,8,128,128,8,4,16,7.038999999999987
gfx950,torch.bfloat16,torch.float32,14,1,4,8,128,128,8,4,16,7.2190000000000225
gfx950,torch.bfloat16,torch.float32,15,1,4,8,128,128,8,4,16,7.318999999999988
gfx950,torch.bfloat16,torch.float32,16,1,4,8,128,128,8,4,16,7.538999999999987
gfx950,torch.bfloat16,torch.float32,17,1,4,8,128,128,8,4,16,7.959500000000048
gfx950,torch.bfloat16,torch.float32,18,1,4,8,128,128,8,4,16,8.319000000000017
gfx950,torch.bfloat16,torch.float32,19,1,4,8,128,128,8,4,16,8.398999999999887
gfx950,torch.bfloat16,torch.float32,20,1,4,8,128,128,8,4,16,8.59899999999999
gfx950,torch.bfloat16,torch.float32,21,1,4,8,128,128,8,4,16,8.85950000000014
gfx950,torch.bfloat16,torch.float32,22,1,4,8,128,128,8,4,16,9.120000000000005
gfx950,torch.bfloat16,torch.float32,23,1,4,8,128,128,8,4,16,9.219000000000051
gfx950,torch.bfloat16,torch.float32,24,1,4,8,128,128,8,4,16,9.198999999999955
gfx950,torch.bfloat16,torch.float32,25,1,4,8,128,128,8,4,16,9.85899999999998
gfx950,torch.bfloat16,torch.float32,26,1,4,8,128,128,8,4,16,9.999000000000024
gfx950,torch.bfloat16,torch.float32,27,1,4,8,128,128,4,4,8,10.139499999999998
gfx950,torch.bfloat16,torch.float32,28,1,4,8,128,128,8,4,16,10.098999999999933
gfx950,torch.bfloat16,torch.float32,29,1,4,8,128,128,8,4,16,10.518999999999892
gfx950,torch.bfloat16,torch.float32,30,1,4,8,128,128,8,4,16,10.619000000000028
gfx950,torch.bfloat16,torch.float32,31,1,4,8,128,128,4,4,8,10.739500000000021
gfx950,torch.bfloat16,torch.float32,32,1,4,8,128,128,8,4,16,10.679500000000075
gfx950,torch.bfloat16,torch.float32,33,1,4,8,128,128,4,4,8,11.479000000000042
gfx950,torch.bfloat16,torch.float32,34,1,4,8,128,128,8,2,8,11.759000000000128
gfx950,torch.bfloat16,torch.float32,35,1,4,8,128,128,8,2,8,11.719000000000051
gfx950,torch.bfloat16,torch.float32,36,1,4,8,128,128,8,2,8,11.81899999999996
gfx950,torch.bfloat16,torch.float32,37,1,4,8,128,128,8,4,16,12.158999999999992
gfx950,torch.bfloat16,torch.float32,38,1,4,8,128,128,8,2,8,12.359000000000037
gfx950,torch.bfloat16,torch.float32,39,1,4,8,128,128,4,4,8,12.178999999999974
gfx950,torch.bfloat16,torch.float32,40,1,4,8,128,128,4,4,8,12.499500000000012
gfx950,torch.bfloat16,torch.float32,41,1,4,8,128,128,8,2,8,12.899000000000115
gfx950,torch.bfloat16,torch.float32,42,1,4,8,128,128,2,4,16,13.278999999999996
gfx950,torch.bfloat16,torch.float32,43,1,4,8,128,128,2,4,16,13.319999999999936
gfx950,torch.bfloat16,torch.float32,44,1,4,8,128,128,8,2,8,13.45900000000006
gfx950,torch.bfloat16,torch.float32,45,1,4,8,128,128,2,4,16,13.698999999999955
gfx950,torch.bfloat16,torch.float32,46,1,4,8,128,128,2,4,16,13.799000000000092
gfx950,torch.bfloat16,torch.float32,47,1,4,8,128,128,8,2,32,14.059499999999957
gfx950,torch.bfloat16,torch.float32,48,1,4,8,128,128,4,4,8,13.918999999999869
gfx950,torch.bfloat16,torch.float32,49,1,4,8,128,128,8,4,16,14.5
gfx950,torch.bfloat16,torch.float32,50,1,4,8,128,128,4,2,16,14.839500000000044
gfx950,torch.bfloat16,torch.float32,51,1,4,8,128,128,8,4,16,14.939499999999782
gfx950,torch.bfloat16,torch.float32,52,1,4,8,128,128,8,4,16,15.079000000000065
gfx950,torch.bfloat16,torch.float32,53,1,4,8,128,128,8,4,16,15.259000000000015
gfx950,torch.bfloat16,torch.float32,54,1,4,8,128,128,4,4,8,15.358999999999924
gfx950,torch.bfloat16,torch.float32,55,1,4,8,128,128,4,4,8,15.559500000000071
gfx950,torch.bfloat16,torch.float32,56,1,4,8,128,128,4,4,8,15.418999999999869
gfx950,torch.bfloat16,torch.float32,57,1,4,8,128,128,8,1,16,15.878999999999905
gfx950,torch.bfloat16,torch.float32,58,1,4,8,128,128,8,1,16,16.21900000000005
gfx950,torch.bfloat16,torch.float32,59,1,4,8,128,128,2,4,16,16.47950000000003
gfx950,torch.bfloat16,torch.float32,60,1,4,8,128,128,2,4,16,16.599499999999978
gfx950,torch.bfloat16,torch.float32,61,1,4,8,128,128,8,1,16,16.838999999999942
gfx950,torch.bfloat16,torch.float32,62,1,4,8,128,128,8,4,16,16.960000000000036
gfx950,torch.bfloat16,torch.float32,63,1,4,8,128,128,8,4,16,17.139000000000067
gfx950,torch.bfloat16,torch.float32,64,1,4,8,128,128,8,4,16,17.298999999999978
gfx950,torch.bfloat16,torch.float32,65,1,4,8,128,128,8,2,8,17.659499999999866
gfx950,torch.bfloat16,torch.float32,66,1,4,8,128,128,8,4,16,17.859000000000037
gfx950,torch.bfloat16,torch.float32,67,1,4,8,128,128,8,4,16,17.899499999999932
gfx950,torch.bfloat16,torch.float32,68,1,4,8,128,128,8,4,16,18.119000000000085
gfx950,torch.bfloat16,torch.float32,69,1,4,8,128,128,8,2,8,18.298999999999978
gfx950,torch.bfloat16,torch.float32,70,1,4,8,128,128,8,4,16,18.439000000000078
gfx950,torch.bfloat16,torch.float32,71,1,4,8,128,128,8,2,8,18.519000000000005
gfx950,torch.bfloat16,torch.float32,72,1,4,8,128,128,8,2,8,18.678999999999974
gfx950,torch.bfloat16,torch.float32,73,1,4,8,128,128,8,2,8,18.918999999999983
gfx950,torch.bfloat16,torch.float32,74,1,4,8,128,128,8,2,8,19.278999999999996
gfx950,torch.bfloat16,torch.float32,75,1,4,8,128,128,8,2,8,19.519000000000005
gfx950,torch.bfloat16,torch.float32,76,1,4,8,128,128,8,4,16,19.5
gfx950,torch.bfloat16,torch.float32,77,1,4,8,128,128,8,2,8,19.799000000000035
gfx950,torch.bfloat16,torch.float32,78,1,4,8,128,128,8,4,16,19.919500000000085
gfx950,torch.bfloat16,torch.float32,79,1,4,8,128,128,8,4,16,19.938999999999908
gfx950,torch.bfloat16,torch.float32,80,1,4,8,128,128,8,4,16,20.099000000000046
gfx950,torch.bfloat16,torch.float32,81,1,4,8,128,128,8,4,16,20.299499999999853
gfx950,torch.bfloat16,torch.float32,82,1,4,8,128,128,8,4,16,20.599000000000046
gfx950,torch.bfloat16,torch.float32,83,1,4,8,128,128,8,2,8,20.898999999999887
gfx950,torch.bfloat16,torch.float32,84,1,4,8,128,128,8,4,16,20.899
gfx950,torch.bfloat16,torch.float32,85,1,4,8,128,128,8,4,16,21.07899999999995
gfx950,torch.bfloat16,torch.float32,86,1,4,8,128,128,8,4,16,21.158999999999878
gfx950,torch.bfloat16,torch.float32,87,1,4,8,128,128,8,4,16,21.298999999999978
gfx950,torch.bfloat16,torch.float32,88,1,4,8,128,128,8,4,16,21.379500000000007
gfx950,torch.bfloat16,torch.float32,89,1,4,8,128,128,8,4,16,21.519499999999994
gfx950,torch.bfloat16,torch.float32,90,1,4,8,128,128,8,4,16,21.819500000000176
gfx950,torch.bfloat16,torch.float32,91,1,4,8,128,128,8,4,16,22.09899999999999
gfx950,torch.bfloat16,torch.float32,92,1,4,8,128,128,8,4,16,22.200000000000045
gfx950,torch.bfloat16,torch.float32,93,1,4,8,128,128,8,4,16,22.43949999999984
gfx950,torch.bfloat16,torch.float32,94,1,4,8,128,128,8,2,8,22.598999999999933
gfx950,torch.bfloat16,torch.float32,95,1,4,8,128,128,8,4,16,22.679999999999893
gfx950,torch.bfloat16,torch.float32,96,1,4,8,128,128,8,4,16,22.838999999999942
gfx950,torch.bfloat16,torch.float32,97,1,4,8,128,128,8,4,16,23.0
gfx950,torch.bfloat16,torch.float32,98,1,4,8,128,128,8,2,8,23.21949999999987
gfx950,torch.bfloat16,torch.float32,99,1,4,8,128,128,8,4,16,23.319500000000005
gfx950,torch.bfloat16,torch.float32,100,1,4,8,128,128,8,4,16,23.619000000000085
gfx950,torch.bfloat16,torch.float32,101,1,4,8,128,128,8,4,16,23.718999999999824
gfx950,torch.bfloat16,torch.float32,102,1,4,8,128,128,8,4,16,23.899500000000103
gfx950,torch.bfloat16,torch.float32,103,1,4,8,128,128,8,4,16,24.019499999999994
gfx950,torch.bfloat16,torch.float32,104,1,4,8,128,128,4,4,8,24.199500000000057
gfx950,torch.bfloat16,torch.float32,105,1,4,8,128,128,8,2,8,24.359500000000082
gfx950,torch.bfloat16,torch.float32,106,1,4,8,128,128,8,2,8,24.55899999999997
gfx950,torch.bfloat16,torch.float32,107,1,4,8,128,128,8,2,8,24.67900000000003
gfx950,torch.bfloat16,torch.float32,108,1,4,8,128,128,8,2,8,24.97950000000003
gfx950,torch.bfloat16,torch.float32,109,1,4,8,128,128,8,2,8,25.118999999999915
gfx950,torch.bfloat16,torch.float32,110,1,4,8,128,128,8,2,8,25.298999999999978
gfx950,torch.bfloat16,torch.float32,111,1,4,8,128,128,8,2,8,25.338999999999942
gfx950,torch.bfloat16,torch.float32,112,1,4,8,128,128,8,2,8,25.459499999999935
gfx950,torch.bfloat16,torch.float32,113,1,4,8,128,128,8,4,16,25.679500000000075
gfx950,torch.bfloat16,torch.float32,114,1,4,8,128,128,8,2,8,25.798999999999978
gfx950,torch.bfloat16,torch.float32,115,1,4,8,128,128,8,2,8,26.139499999999884
gfx950,torch.bfloat16,torch.float32,116,1,4,8,128,128,8,2,8,26.219999999999914
gfx950,torch.bfloat16,torch.float32,117,1,4,8,128,128,8,2,8,26.439500000000066
gfx950,torch.bfloat16,torch.float32,118,1,4,8,128,128,8,4,16,26.678999999999974
gfx950,torch.bfloat16,torch.float32,119,1,4,8,128,128,8,2,8,26.679500000000075
gfx950,torch.bfloat16,torch.float32,120,1,4,8,128,128,8,2,8,26.85900000000015
gfx950,torch.bfloat16,torch.float32,121,1,4,8,128,128,8,2,8,26.919499999999744
gfx950,torch.bfloat16,torch.float32,122,1,4,8,128,128,8,2,8,27.219500000000153
gfx950,torch.bfloat16,torch.float32,123,1,4,8,128,128,8,2,8,27.338999999999942
gfx950,torch.bfloat16,torch.float32,124,1,4,8,128,128,8,2,8,27.459499999999935
gfx950,torch.bfloat16,torch.float32,125,1,4,8,128,128,8,2,8,27.659000000000106
gfx950,torch.bfloat16,torch.float32,126,1,4,8,128,128,8,2,8,27.859000000000094
gfx950,torch.bfloat16,torch.float32,127,1,4,8,128,128,8,2,8,27.859500000000025
gfx950,torch.bfloat16,torch.float32,128,1,4,8,128,128,8,2,8,28.099499999999978
gfx950,torch.bfloat16,torch.float32,1,1,16,32,128,128,8,4,16,5.079000000000178
gfx950,torch.bfloat16,torch.float32,2,1,16,32,128,128,8,4,16,6.179000000000087
gfx950,torch.bfloat16,torch.float32,3,1,16,32,128,128,8,4,16,7.199000000000069
gfx950,torch.bfloat16,torch.float32,4,1,16,32,128,128,8,4,16,7.958999999999833
gfx950,torch.bfloat16,torch.float32,5,1,16,32,128,128,8,4,16,9.098999999999705
gfx950,torch.bfloat16,torch.float32,6,1,16,32,128,128,8,4,16,9.639000000000124
gfx950,torch.bfloat16,torch.float32,7,1,16,32,128,128,8,4,16,10.579000000000178
gfx950,torch.bfloat16,torch.float32,8,1,16,32,128,128,4,4,8,11.099999999999909
gfx950,torch.bfloat16,torch.float32,9,1,16,32,128,128,4,4,8,12.159499999999753
gfx950,torch.bfloat16,torch.float32,10,1,16,32,128,128,8,2,8,12.978999999999814
gfx950,torch.bfloat16,torch.float32,11,1,16,32,128,128,8,2,8,13.838999999999942
gfx950,torch.bfloat16,torch.float32,12,1,16,32,128,128,4,4,8,14.199500000000171
gfx950,torch.bfloat16,torch.float32,13,1,16,32,128,128,4,4,8,15.478999999999814
gfx950,torch.bfloat16,torch.float32,14,1,16,32,128,128,4,4,8,15.81899999999996
gfx950,torch.bfloat16,torch.float32,15,1,16,32,128,128,8,2,8,17.098999999999705
gfx950,torch.bfloat16,torch.float32,16,1,16,32,128,128,8,4,16,17.639000000000124
gfx950,torch.bfloat16,torch.float32,17,1,16,32,128,128,4,4,8,18.53899999999976
gfx950,torch.bfloat16,torch.float32,18,1,16,32,128,128,4,4,8,19.059999999999945
gfx950,torch.bfloat16,torch.float32,19,1,16,32,128,128,8,2,8,19.91899999999987
gfx950,torch.bfloat16,torch.float32,20,1,16,32,128,128,8,4,16,20.37900000000036
gfx950,torch.bfloat16,torch.float32,21,1,16,32,128,128,8,2,8,21.278999999999996
gfx950,torch.bfloat16,torch.float32,22,1,16,32,128,128,8,4,16,21.679000000000087
gfx950,torch.bfloat16,torch.float32,23,1,16,32,128,128,8,2,8,22.679000000000087
gfx950,torch.bfloat16,torch.float32,24,1,16,32,128,128,4,4,8,23.179499999999734
gfx950,torch.bfloat16,torch.float32,25,1,16,32,128,128,8,4,16,23.839000000000397
gfx950,torch.bfloat16,torch.float32,26,1,16,32,128,128,4,4,8,24.419499999999516
gfx950,torch.bfloat16,torch.float32,27,1,16,32,128,128,8,2,8,25.19900000000007
gfx950,torch.bfloat16,torch.float32,28,1,16,32,128,128,8,2,8,25.639500000000226
gfx950,torch.bfloat16,torch.float32,29,1,16,32,128,128,8,2,8,26.7800000000002
gfx950,torch.bfloat16,torch.float32,30,1,16,32,128,128,8,2,8,27.159499999999753
gfx950,torch.bfloat16,torch.float32,31,1,16,32,128,128,8,4,16,28.059000000000196
gfx950,torch.bfloat16,torch.float32,32,1,16,32,128,128,8,4,16,28.398999999999887
gfx950,torch.bfloat16,torch.float32,33,1,16,32,128,128,8,2,8,29.238999999999578
gfx950,torch.bfloat16,torch.float32,34,1,16,32,128,128,8,2,8,29.839500000000044
gfx950,torch.bfloat16,torch.float32,35,1,16,32,128,128,4,4,8,30.75949999999966
gfx950,torch.bfloat16,torch.float32,36,1,16,32,128,128,8,2,8,31.159500000000662
gfx950,torch.bfloat16,torch.float32,37,1,16,32,128,128,8,2,8,32.17900000000054
gfx950,torch.bfloat16,torch.float32,38,1,16,32,128,128,8,2,8,32.579499999999825
gfx950,torch.bfloat16,torch.float32,39,1,16,32,128,128,8,2,8,33.399500000000444
gfx950,torch.bfloat16,torch.float32,40,1,16,32,128,128,8,2,8,33.93899999999985
gfx950,torch.bfloat16,torch.float32,41,1,16,32,128,128,8,2,8,34.81950000000006
gfx950,torch.bfloat16,torch.float32,42,1,16,32,128,128,8,2,8,35.41949999999997
gfx950,torch.bfloat16,torch.float32,43,1,16,32,128,128,8,2,8,36.13949999999977
gfx950,torch.bfloat16,torch.float32,44,1,16,32,128,128,4,4,8,36.75949999999966
gfx950,torch.bfloat16,torch.float32,45,1,16,32,128,128,8,2,8,37.778999999999996
gfx950,torch.bfloat16,torch.float32,46,1,16,32,128,128,8,2,8,38.09999999999991
gfx950,torch.bfloat16,torch.float32,47,1,16,32,128,128,8,2,8,38.90000000000009
gfx950,torch.bfloat16,torch.float32,48,1,16,32,128,128,4,4,8,39.57899999999972
gfx950,torch.bfloat16,torch.float32,49,1,16,32,128,128,8,2,8,40.43949999999995
gfx950,torch.bfloat16,torch.float32,50,1,16,32,128,128,8,2,8,40.979499999999916
gfx950,torch.bfloat16,torch.float32,51,1,16,32,128,128,8,2,8,41.859500000000025
gfx950,torch.bfloat16,torch.float32,52,1,16,32,128,128,8,2,8,42.258999999999105
gfx950,torch.bfloat16,torch.float32,53,1,16,32,128,128,8,4,16,43.399499999999534
gfx950,torch.bfloat16,torch.float32,54,1,16,32,128,128,8,2,8,43.4394999999995
gfx950,torch.bfloat16,torch.float32,55,1,16,32,128,128,8,2,8,44.67950000000019
gfx950,torch.bfloat16,torch.float32,56,1,16,32,128,128,4,4,8,45.05950000000075
gfx950,torch.bfloat16,torch.float32,57,1,16,32,128,128,8,2,8,46.0590000000002
gfx950,torch.bfloat16,torch.float32,58,1,16,32,128,128,4,4,8,46.479499999999916
gfx950,torch.bfloat16,torch.float32,59,1,16,32,128,128,8,2,8,47.45950000000039
gfx950,torch.bfloat16,torch.float32,60,1,16,32,128,128,8,2,8,47.839500000000044
gfx950,torch.bfloat16,torch.float32,61,1,16,32,128,128,8,2,8,48.719000000000506
gfx950,torch.bfloat16,torch.float32,62,1,16,32,128,128,8,2,8,48.7795000000001
gfx950,torch.bfloat16,torch.float32,63,1,16,32,128,128,8,2,8,49.67950000000019
gfx950,torch.bfloat16,torch.float32,64,1,16,32,128,128,8,2,8,50.01999999999998
gfx950,torch.bfloat16,torch.float32,65,1,16,32,128,128,8,2,8,50.98000000000002
gfx950,torch.bfloat16,torch.float32,66,1,16,32,128,128,8,2,8,51.7795000000001
gfx950,torch.bfloat16,torch.float32,67,1,16,32,128,128,8,2,8,52.79950000000008
gfx950,torch.bfloat16,torch.float32,68,1,16,32,128,128,8,2,8,53.40000000000009
gfx950,torch.bfloat16,torch.float32,69,1,16,32,128,128,8,2,8,53.9994999999999
gfx950,torch.bfloat16,torch.float32,70,1,16,32,128,128,4,4,8,54.73900000000003
gfx950,torch.bfloat16,torch.float32,71,1,16,32,128,128,4,4,8,55.959499999999935
gfx950,torch.bfloat16,torch.float32,72,1,16,32,128,128,8,2,8,56.259500000000116
gfx950,torch.bfloat16,torch.float32,73,1,16,32,128,128,8,2,8,57.359499999999116
gfx950,torch.bfloat16,torch.float32,74,1,16,32,128,128,8,2,8,57.7199999999998
gfx950,torch.bfloat16,torch.float32,75,1,16,32,128,128,8,2,8,58.61900000000014
gfx950,torch.bfloat16,torch.float32,76,1,16,32,128,128,8,2,8,59.04000000000042
gfx950,torch.bfloat16,torch.float32,77,1,16,32,128,128,4,4,8,60.07999999999993
gfx950,torch.bfloat16,torch.float32,78,1,16,32,128,128,8,2,8,60.19999999999982
gfx950,torch.bfloat16,torch.float32,79,1,16,32,128,128,8,2,8,61.23999999999978
gfx950,torch.bfloat16,torch.float32,80,1,16,32,128,128,8,2,8,61.35900000000038
gfx950,torch.bfloat16,torch.float32,81,1,16,32,128,128,8,2,8,62.659999999999854
gfx950,torch.bfloat16,torch.float32,82,1,16,32,128,128,4,4,8,63.23950000000059
gfx950,torch.bfloat16,torch.float32,83,1,16,32,128,128,8,2,8,64.29950000000008
gfx950,torch.bfloat16,torch.float32,84,1,16,32,128,128,4,4,8,64.93949999999995
gfx950,torch.bfloat16,torch.float32,85,1,16,32,128,128,8,2,8,65.79999999999973
gfx950,torch.bfloat16,torch.float32,86,1,16,32,128,128,4,4,8,66.03949999999986
gfx950,torch.bfloat16,torch.float32,87,1,16,32,128,128,8,2,8,66.9989999999998
gfx950,torch.bfloat16,torch.float32,88,1,16,32,128,128,4,4,8,67.46000000000004
gfx950,torch.bfloat16,torch.float32,89,1,16,32,128,128,8,2,8,68.5
gfx950,torch.bfloat16,torch.float32,90,1,16,32,128,128,8,2,8,69.01999999999998
gfx950,torch.bfloat16,torch.float32,91,1,16,32,128,128,8,2,8,70.22000000000025
gfx950,torch.bfloat16,torch.float32,92,1,16,32,128,128,8,2,8,70.36000000000013
gfx950,torch.bfloat16,torch.float32,93,1,16,32,128,128,8,2,8,71.88000000000011
gfx950,torch.bfloat16,torch.float32,94,1,16,32,128,128,4,4,8,72.09999999999991
gfx950,torch.bfloat16,torch.float32,95,1,16,32,128,128,8,4,32,73.13999999999987
gfx950,torch.bfloat16,torch.float32,96,1,16,32,128,128,8,4,16,73.31950000000006
gfx950,torch.bfloat16,torch.float32,97,1,16,32,128,128,8,2,8,74.70000000000073
